threshold,accuracy,precision_anomaly,recall_anomaly,f1_anomaly,precision_normal,recall_normal,f1_normal,specificity,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,tn,fp,fn,tp
0.001,0.8352810239287701,0.40562248995983935,1.0,0.5771428571428572,1.0,0.8144200626959248,0.8977194194885971,0.8144200626959248,0.9072100313479624,0.7028112449799196,0.9072100313479624,0.7374311383157272,0.9331862787823525,0.8352810239287701,0.8616835454797828,1299,296,0,202
0.002,0.8747913188647746,0.47294117647058825,0.995049504950495,0.6411483253588517,0.999271137026239,0.8595611285266458,0.9241658240647118,0.8595611285266458,0.9273053167385704,0.7361061567484136,0.9273053167385704,0.7826570747117818,0.9401066116883194,0.8747913188647746,0.8923519483059005,1371,224,1,201
0.004,0.89259877573734,0.5114503816793893,0.995049504950495,0.6756302521008403,0.9992877492877493,0.8796238244514106,0.9356452150716905,0.8796238244514106,0.9373366647009529,0.7553690654835693,0.9373366647009529,0.8056377335862654,0.9444501598292693,0.89259877573734,0.9064170444984507,1403,192,1,201
0.005,0.8948247078464107,0.5167958656330749,0.9900990099009901,0.6791171477079796,0.9985815602836879,0.8827586206896552,0.9371048252911813,0.8827586206896552,0.9364288152953226,0.7576887129583814,0.9364288152953226,0.8081109864995805,0.9444242367892952,0.8948247078464107,0.9081045409996918,1408,187,2,200
0.0055,0.8948247078464107,0.5167958656330749,0.9900990099009901,0.6791171477079796,0.9985815602836879,0.8827586206896552,0.9371048252911813,0.8827586206896552,0.9364288152953226,0.7576887129583814,0.9364288152953226,0.8081109864995805,0.9444242367892952,0.8948247078464107,0.9081045409996918,1408,187,2,200
0.0056,0.8948247078464107,0.5167958656330749,0.9900990099009901,0.6791171477079796,0.9985815602836879,0.8827586206896552,0.9371048252911813,0.8827586206896552,0.9364288152953226,0.7576887129583814,0.9364288152953226,0.8081109864995805,0.9444242367892952,0.8948247078464107,0.9081045409996918,1408,187,2,200
0.0057,0.895937673900946,0.5194805194805194,0.9900990099009901,0.6814310051107325,0.9985835694050992,0.8840125391849529,0.9378117725307616,0.8840125391849529,0.9370557745429715,0.7590320444428094,0.9370557745429715,0.8096213888207471,0.9447278008548682,0.895937673900946,0.9089921203221664,1410,185,2,200
0.0058,0.895937673900946,0.5194805194805194,0.9900990099009901,0.6814310051107325,0.9985835694050992,0.8840125391849529,0.9378117725307616,0.8840125391849529,0.9370557745429715,0.7590320444428094,0.9370557745429715,0.8096213888207471,0.9447278008548682,0.895937673900946,0.9089921203221664,1410,185,2,200
0.0059,0.895937673900946,0.5194805194805194,0.9900990099009901,0.6814310051107325,0.9985835694050992,0.8840125391849529,0.9378117725307616,0.8840125391849529,0.9370557745429715,0.7590320444428094,0.9370557745429715,0.8096213888207471,0.9447278008548682,0.895937673900946,0.9089921203221664,1410,185,2,200
